"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"05.11.2015 19:30:00";"2";"0";"131";"3,66";"8388608";"641729";"7,65";"0";"39";"554";"3";"3"
"05.11.2015 19:35:00";"2";"0";"164";"4,6";"8388608";"821245";"9,79";"2";"54";"554";"4";"5"
"05.11.2015 19:40:00";"2";"0";"167";"4,66";"8388608";"1536793";"18,32";"1";"44";"554";"4";"5"
"05.11.2015 19:45:00";"2";"0";"170";"4,75";"8388608";"787690";"9,39";"3";"45";"554";"15";"20"
"05.11.2015 19:50:00";"2";"0";"138";"3,86";"8388608";"586364";"6,99";"0";"41";"554";"3";"3"
"05.11.2015 19:55:00";"2";"0";"168";"4,71";"8388608";"513383";"6,12";"1";"42";"554";"5";"5"
"05.11.2015 20:00:00";"2";"0";"180";"5,02";"8388608";"670250";"7,99";"1";"42";"554";"3";"4"
"05.11.2015 20:05:00";"2";"0";"247";"6,89";"8388608";"1005794";"11,99";"283";"62";"554";"19";"20"
"05.11.2015 20:10:00";"2";"0";"206";"5,76";"8388608";"1223898";"14,59";"46";"50";"554";"3";"3"
"05.11.2015 20:15:00";"2";"0";"129";"3,61";"8388608";"737359";"8,79";"1";"43";"554";"4";"5"
"05.11.2015 20:20:00";"2";"0";"127";"3,55";"8388608";"586364";"6,99";"0";"38";"554";"3";"3"
"05.11.2015 20:25:00";"2";"0";"198";"5,52";"8388608";"541065";"6,45";"1";"45";"554";"15";"19"
"05.11.2015 20:30:00";"2";"0";"131";"3,66";"8388608";"485700";"5,79";"0";"40";"554";"3";"3"
"05.11.2015 20:35:00";"2";"0";"162";"4,53";"8388608";"714709";"8,52";"2";"52";"554";"4";"5"
"05.11.2015 20:40:00";"2";"0";"173";"4,83";"8388608";"1212154";"14,45";"0";"42";"554";"8";"9"
"05.11.2015 20:45:00";"2";"0";"230";"6,43";"8388608";"720581";"8,59";"2";"48";"554";"16";"17"
"05.11.2015 20:50:00";"2";"0";"149";"4,17";"8388608";"603141";"7,19";"0";"40";"554";"5";"6"
"05.11.2015 20:55:00";"2";"0";"174";"4,85";"8388608";"468923";"5,59";"1";"43";"554";"5";"6"
"05.11.2015 21:00:00";"2";"0";"127";"3,56";"8388608";"546937";"6,52";"0";"39";"554";"3";"3"
"05.11.2015 21:05:00";"2";"0";"172";"4,79";"8388608";"563714";"6,72";"2";"60";"554";"10";"15"
"05.11.2015 21:10:00";"2";"0";"444";"12,39";"8388608";"3432618";"40,92";"44935";"281";"554";"15";"237"
"05.11.2015 21:15:00";"2";"0";"136";"3,81";"8388608";"1738120";"20,72";"1";"39";"554";"4";"5"
"05.11.2015 21:20:00";"2";"0";"131";"3,67";"8388608";"687027";"8,19";"0";"37";"554";"3";"3"
"05.11.2015 21:25:00";"2";"0";"175";"4,9";"8388608";"513383";"6,12";"1";"43";"554";"5";"5"
"05.11.2015 21:30:00";"2";"0";"189";"5,27";"8388608";"630823";"7,52";"0";"41";"554";"3";"4"
"05.11.2015 21:35:00";"2";"0";"167";"4,66";"8388608";"972240";"11,59";"2";"47";"554";"4";"5"
"05.11.2015 21:40:00";"2";"0";"170";"4,76";"8388608";"1379926";"16,45";"13";"48";"554";"4";"13"
"05.11.2015 21:45:00";"2";"0";"156";"4,37";"8388608";"664378";"7,92";"1";"42";"554";"11";"17"
"05.11.2015 21:50:00";"2";"0";"167";"4,68";"8388608";"603141";"7,19";"1";"41";"554";"13";"13"
"05.11.2015 21:55:00";"2";"0";"173";"4,83";"8388608";"524288";"6,25";"2";"45";"554";"5";"5"
"05.11.2015 22:00:00";"2";"0";"154";"4,32";"8388608";"675283";"8,05";"1";"40";"554";"11";"12"
"05.11.2015 22:05:00";"2";"0";"343";"9,56";"8388608";"1385798";"16,52";"99";"118";"554";"8";"10"
"05.11.2015 22:10:00";"2";"0";"205";"5,72";"8388608";"1509111";"17,99";"1";"51";"554";"24";"43"
"05.11.2015 22:15:00";"2";"0";"210";"5,85";"8388608";"938685";"11,19";"2";"48";"554";"15";"23"
"05.11.2015 22:20:00";"2";"0";"156";"4,36";"8388608";"838022";"9,99";"1";"39";"554";"13";"16"
"05.11.2015 22:25:00";"2";"0";"200";"5,59";"8388608";"703804";"8,39";"14";"48";"554";"16";"21"
"05.11.2015 22:30:00";"2";"0";"181";"5,06";"8388608";"703804";"8,39";"1";"42";"554";"17";"24"
"05.11.2015 22:35:00";"2";"0";"224";"6,27";"8388608";"664378";"7,92";"4";"146";"554";"26";"31"
"05.11.2015 22:40:00";"2";"0";"200";"5,58";"8388608";"1391670";"16,59";"1";"47";"554";"11";"16"
"05.11.2015 22:45:00";"2";"0";"184";"5,15";"8388608";"787690";"9,39";"10";"44";"554";"27";"47"
"05.11.2015 22:50:00";"2";"0";"187";"5,22";"8388608";"670250";"7,99";"1";"52";"554";"19";"83"
"05.11.2015 22:55:00";"2";"0";"246";"6,88";"8388608";"720581";"8,59";"2";"48";"554";"60";"86"
"05.11.2015 23:00:00";"2";"0";"246";"6,85";"8388608";"692060";"8,25";"1";"46";"554";"17";"66"
"05.11.2015 23:05:00";"2";"0";"179";"5,01";"8388608";"792723";"9,45";"1";"47";"554";"7";"23"
"05.11.2015 23:10:00";"2";"0";"194";"5,42";"8388608";"1228931";"14,65";"1";"46";"554";"4";"6"
"05.11.2015 23:15:00";"2";"0";"148";"4,15";"8388608";"781818";"9,32";"1";"41";"554";"6";"8"
"05.11.2015 23:20:00";"2";"0";"196";"5,48";"8388608";"485700";"5,79";"3";"45";"554";"19";"32"
"05.11.2015 23:25:00";"2";"0";"190";"5,31";"8388608";"440402";"5,25";"1";"47";"554";"6";"7"
"05.11.2015 23:30:00";"2";"0";"151";"4,22";"8388608";"608174";"7,25";"0";"38";"554";"3";"3"
"05.11.2015 23:35:00";"2";"0";"212";"5,93";"8388608";"838022";"9,99";"10";"142";"554";"5";"5"
"05.11.2015 23:40:00";"2";"0";"170";"4,74";"8388608";"1391670";"16,59";"0";"43";"554";"3";"3"
"05.11.2015 23:45:00";"2";"0";"196";"5,47";"8388608";"781818";"9,32";"2";"48";"554";"5";"6"
"05.11.2015 23:50:00";"2";"0";"179";"5,01";"8388608";"692060";"8,25";"1";"42";"554";"9";"12"
"05.11.2015 23:55:00";"2";"0";"176";"4,91";"8388608";"641729";"7,65";"4";"46";"554";"5";"5"
"06.11.2015 00:00:00";"2";"0";"138";"3,85";"8388608";"552809";"6,59";"0";"38";"554";"3";"3"
"06.11.2015 00:05:00";"2";"0";"171";"4,78";"8388608";"490734";"5,85";"3";"132";"554";"5";"5"
"06.11.2015 00:10:00";"2";"0";"170";"4,74";"8388608";"1268358";"15,12";"58";"43";"554";"3";"3"
"06.11.2015 00:15:00";"2";"0";"142";"3,98";"8388608";"708837";"8,45";"0";"41";"554";"4";"5"
"06.11.2015 00:20:00";"2";"0";"152";"4,26";"8388608";"781818";"9,32";"5";"40";"554";"3";"3"
"06.11.2015 00:25:00";"2";"0";"184";"5,15";"8388608";"569586";"6,79";"1";"45";"554";"5";"5"
"06.11.2015 00:30:00";"2";"0";"199";"5,55";"8388608";"591397";"7,05";"1";"41";"554";"3";"4"
"06.11.2015 00:35:00";"2";"0";"169";"4,72";"8388608";"854799";"10,19";"1";"45";"554";"4";"5"
"06.11.2015 00:40:00";"2";"0";"174";"4,87";"8388608";"1240675";"14,79";"1";"44";"554";"3";"3"
"06.11.2015 00:45:00";"2";"0";"147";"4,1";"8388608";"664378";"7,92";"0";"40";"554";"4";"5"
"06.11.2015 00:50:00";"2";"0";"157";"4,4";"8388608";"580492";"6,92";"0";"39";"554";"3";"18"
"06.11.2015 00:55:00";"2";"0";"184";"5,14";"8388608";"557842";"6,65";"1";"45";"554";"5";"5"
"06.11.2015 01:00:00";"2";"0";"145";"4,04";"8388608";"703804";"8,39";"0";"39";"554";"3";"3"
"06.11.2015 01:05:00";"2";"0";"583";"16,25";"8388608";"1463812";"17,45";"9558";"46";"554";"94";"3589"
"06.11.2015 01:10:00";"2";"0";"257";"7,17";"8388608";"2750625";"32,79";"1430";"152";"554";"8";"187"
"06.11.2015 01:15:00";"2";"0";"199";"5,56";"8388608";"1341338";"15,99";"1";"42";"554";"5";"6"
"06.11.2015 01:20:00";"2";"0";"144";"4,03";"8388608";"754136";"8,99";"0";"39";"554";"3";"3"
"06.11.2015 01:25:00";"2";"0";"184";"5,15";"8388608";"536032";"6,39";"6";"44";"554";"4";"5"
"06.11.2015 01:30:00";"2";"0";"159";"4,44";"8388608";"1083808";"12,92";"0";"40";"554";"3";"3"
"06.11.2015 01:35:00";"2";"0";"192";"5,37";"8388608";"882482";"10,52";"37";"60";"554";"4";"5"
"06.11.2015 01:40:00";"2";"0";"169";"4,71";"8388608";"1358116";"16,19";"1";"46";"554";"2";"3"
"06.11.2015 01:45:00";"2";"0";"167";"4,66";"8388608";"770913";"9,19";"0";"39";"554";"4";"5"
"06.11.2015 01:50:00";"2";"0";"157";"4,38";"8388608";"821245";"9,79";"1";"41";"554";"3";"3"
"06.11.2015 01:55:00";"2";"0";"156";"4,36";"8388608";"586364";"6,99";"0";"44";"554";"4";"5"
"06.11.2015 02:00:00";"2";"0";"223";"6,22";"8388608";"519255";"6,19";"2";"43";"554";"4";"4"
"06.11.2015 02:05:00";"2";"0";"162";"4,53";"8388608";"687027";"8,19";"13";"66";"554";"5";"5"
"06.11.2015 02:10:00";"2";"0";"152";"4,24";"8388608";"1190343";"14,19";"0";"42";"554";"3";"3"
"06.11.2015 02:15:00";"2";"0";"174";"4,85";"8388608";"781818";"9,32";"1";"42";"554";"5";"5"
"06.11.2015 02:20:00";"2";"0";"142";"3,98";"8388608";"552809";"6,59";"0";"39";"554";"3";"3"
"06.11.2015 02:25:00";"2";"0";"153";"4,26";"8388608";"742392";"8,85";"0";"43";"554";"4";"5"
"06.11.2015 02:30:00";"2";"0";"189";"5,27";"8388608";"608174";"7,25";"1";"41";"554";"3";"3"
"06.11.2015 02:35:00";"2";"0";"196";"5,47";"8388608";"1631584";"19,45";"1";"85";"554";"5";"5"
"06.11.2015 02:40:00";"2";"0";"147";"4,12";"8388608";"1358116";"16,19";"0";"43";"554";"3";"3"
"06.11.2015 02:45:00";"2";"0";"221";"6,17";"8388608";"742392";"8,85";"1";"44";"554";"5";"6"
"06.11.2015 02:50:00";"2";"0";"154";"4,3";"8388608";"557842";"6,65";"1";"41";"554";"3";"3"
"06.11.2015 02:55:00";"2";"0";"150";"4,2";"8388608";"473956";"5,65";"0";"41";"554";"4";"5"
"06.11.2015 03:00:00";"2";"0";"166";"4,62";"8388608";"647601";"7,72";"0";"42";"554";"3";"3"
"06.11.2015 03:05:00";"2";"0";"165";"4,61";"8388608";"781818";"9,32";"9";"86";"554";"5";"7"
"06.11.2015 03:10:00";"2";"0";"150";"4,2";"8388608";"1039349";"12,39";"1";"46";"554";"3";"3"
"06.11.2015 03:15:00";"2";"0";"158";"4,41";"8388608";"720581";"8,59";"0";"41";"554";"5";"5"
"06.11.2015 03:20:00";"2";"0";"135";"3,79";"8388608";"479828";"5,72";"0";"39";"554";"3";"3"
"06.11.2015 03:25:00";"2";"0";"149";"4,16";"8388608";"647601";"7,72";"0";"43";"554";"4";"5"
"06.11.2015 03:30:00";"2";"0";"213";"5,96";"8388608";"826278";"9,85";"2";"45";"554";"4";"4"
"06.11.2015 03:35:00";"2";"0";"167";"4,67";"8388608";"787690";"9,39";"5";"53";"554";"5";"5"
"06.11.2015 03:40:00";"2";"0";"140";"3,91";"8388608";"1379926";"16,45";"0";"43";"554";"2";"3"
"06.11.2015 03:45:00";"2";"0";"150";"4,19";"8388608";"658506";"7,85";"1";"42";"554";"5";"5"
"06.11.2015 03:50:00";"2";"0";"141";"3,93";"8388608";"507511";"6,05";"4";"40";"554";"3";"3"
"06.11.2015 03:55:00";"2";"0";"148";"4,15";"8388608";"687027";"8,19";"13";"77";"554";"4";"5"
"06.11.2015 04:00:00";"2";"0";"160";"4,47";"8388608";"563714";"6,72";"1";"42";"554";"3";"4"
"06.11.2015 04:05:00";"2";"0";"149";"4,16";"8388608";"524288";"6,25";"1";"57";"554";"5";"5"
"06.11.2015 04:10:00";"2";"0";"170";"4,75";"8388608";"1005794";"11,99";"16";"47";"554";"8";"9"
"06.11.2015 04:15:00";"2";"0";"209";"5,83";"8388608";"664378";"7,92";"1";"45";"554";"5";"6"
"06.11.2015 04:20:00";"2";"0";"134";"3,74";"8388608";"792723";"9,45";"1";"41";"554";"3";"3"
"06.11.2015 04:25:00";"2";"0";"143";"4,01";"8388608";"569586";"6,79";"0";"41";"554";"4";"5"
"06.11.2015 04:30:00";"2";"0";"167";"4,68";"8388608";"574620";"6,85";"1";"43";"554";"3";"3"
"06.11.2015 04:35:00";"2";"0";"167";"4,68";"8388608";"708837";"8,45";"2";"51";"554";"5";"5"
"06.11.2015 04:40:00";"2";"0";"136";"3,8";"8388608";"1156789";"13,79";"0";"42";"554";"3";"3"
"06.11.2015 04:45:00";"2";"0";"150";"4,21";"8388608";"703804";"8,39";"0";"40";"554";"5";"5"
"06.11.2015 04:50:00";"2";"0";"141";"3,95";"8388608";"647601";"7,72";"1";"42";"554";"3";"3"
"06.11.2015 04:55:00";"2";"0";"146";"4,08";"8388608";"418592";"4,99";"0";"41";"554";"4";"5"
"06.11.2015 05:00:00";"2";"0";"217";"6,05";"8388608";"591397";"7,05";"1";"44";"554";"4";"4"
"06.11.2015 05:05:00";"2";"0";"152";"4,26";"8388608";"580492";"6,92";"1";"57";"554";"5";"5"
"06.11.2015 05:10:00";"2";"0";"142";"3,97";"8388608";"1234803";"14,72";"1";"44";"554";"3";"17"
"06.11.2015 05:15:00";"2";"0";"157";"4,4";"8388608";"687027";"8,19";"0";"39";"554";"5";"5"
"06.11.2015 05:20:00";"2";"0";"135";"3,78";"8388608";"524288";"6,25";"0";"39";"554";"3";"3"
"06.11.2015 05:25:00";"2";"0";"144";"4,04";"8388608";"452146";"5,39";"0";"41";"554";"4";"5"
"06.11.2015 05:30:00";"2";"0";"172";"4,81";"8388608";"473956";"5,65";"1";"43";"554";"3";"3"
"06.11.2015 05:35:00";"2";"0";"162";"4,52";"8388608";"597269";"7,12";"2";"52";"554";"5";"5"
"06.11.2015 05:40:00";"2";"0";"147";"4,11";"8388608";"1067031";"12,72";"0";"44";"554";"3";"3"
"06.11.2015 05:45:00";"2";"0";"224";"6,24";"8388608";"765041";"9,12";"1";"44";"554";"5";"6"
"06.11.2015 05:50:00";"2";"0";"155";"4,34";"8388608";"848927";"10,12";"1";"42";"554";"6";"38"
"06.11.2015 05:55:00";"2";"0";"150";"4,19";"8388608";"804468";"9,59";"0";"42";"554";"4";"5"
"06.11.2015 06:00:00";"2";"0";"173";"4,84";"8388608";"708837";"8,45";"1";"41";"554";"3";"3"
"06.11.2015 06:05:00";"2";"0";"154";"4,29";"8388608";"569586";"6,79";"1";"58";"554";"4";"5"
"06.11.2015 06:10:00";"2";"0";"148";"4,14";"8388608";"1117363";"13,32";"1";"44";"554";"3";"3"
"06.11.2015 06:15:00";"2";"0";"157";"4,38";"8388608";"641729";"7,65";"0";"40";"554";"5";"5"
"06.11.2015 06:20:00";"2";"0";"130";"3,63";"8388608";"603141";"7,19";"0";"40";"554";"3";"3"
"06.11.2015 06:25:00";"2";"0";"151";"4,22";"8388608";"658506";"7,85";"1";"42";"554";"4";"5"
"06.11.2015 06:30:00";"2";"0";"226";"6,32";"8388608";"463051";"5,52";"1";"45";"554";"4";"4"
"06.11.2015 06:35:00";"2";"0";"190";"5,29";"8388608";"1475556";"17,59";"4";"61";"554";"8";"30"
"06.11.2015 06:40:00";"2";"0";"151";"4,22";"8388608";"1341338";"15,99";"0";"43";"554";"2";"3"
"06.11.2015 06:45:00";"2";"0";"168";"4,69";"8388608";"804468";"9,59";"0";"41";"554";"7";"9"
"06.11.2015 06:50:00";"2";"0";"150";"4,2";"8388608";"569586";"6,79";"1";"42";"554";"3";"3"
"06.11.2015 06:55:00";"2";"0";"149";"4,17";"8388608";"569586";"6,79";"1";"42";"554";"4";"5"
"06.11.2015 07:00:00";"2";"0";"169";"4,73";"8388608";"687027";"8,19";"1";"42";"554";"3";"3"
"06.11.2015 07:05:00";"2";"0";"153";"4,28";"8388608";"692060";"8,25";"1";"65";"554";"5";"5"
"06.11.2015 07:10:00";"2";"0";"154";"4,31";"8388608";"1089680";"12,99";"1";"45";"554";"6";"27"
"06.11.2015 07:15:00";"2";"0";"250";"6,97";"8388608";"653473";"7,79";"3";"46";"554";"20";"35"
"06.11.2015 07:20:00";"2";"0";"141";"3,95";"8388608";"619918";"7,39";"1";"42";"554";"8";"12"
"06.11.2015 07:25:00";"2";"0";"145";"4,05";"8388608";"603141";"7,19";"0";"41";"554";"4";"5"
"06.11.2015 07:30:00";"2";"0";"172";"4,81";"8388608";"552809";"6,59";"1";"44";"554";"4";"4"
"06.11.2015 07:35:00";"2";"0";"193";"5,39";"8388608";"748264";"8,92";"4";"63";"554";"16";"33"
"06.11.2015 07:40:00";"2";"0";"168";"4,71";"8388608";"1061159";"12,65";"1";"46";"554";"20";"65"
"06.11.2015 07:45:00";"2";"0";"202";"5,65";"8388608";"832150";"9,92";"2";"50";"554";"27";"41"
"06.11.2015 07:50:00";"2";"0";"171";"4,78";"8388608";"619918";"7,39";"1";"43";"554";"13";"18"
"06.11.2015 07:55:00";"2";"0";"169";"4,72";"8388608";"502478";"5,99";"23";"42";"554";"15";"79"
"06.11.2015 08:00:00";"2";"0";"231";"6,45";"8388608";"708837";"8,45";"12";"46";"554";"11";"28"
"06.11.2015 08:05:00";"2";"0";"196";"5,47";"8388608";"798596";"9,52";"3";"70";"554";"31";"61"
"06.11.2015 08:10:00";"2";"0";"191";"5,33";"8388608";"943718";"11,25";"13";"53";"554";"26";"97"
"06.11.2015 08:15:00";"2";"0";"161";"4,51";"8388608";"737359";"8,79";"0";"42";"554";"12";"53"
"06.11.2015 08:20:00";"2";"0";"176";"4,92";"8388608";"557842";"6,65";"2";"44";"554";"17";"25"
"06.11.2015 08:25:00";"2";"0";"210";"5,88";"8388608";"536032";"6,39";"1";"47";"554";"27";"36"
"06.11.2015 08:30:00";"2";"0";"220";"6,13";"8388608";"552809";"6,59";"1";"46";"554";"24";"90"
"06.11.2015 08:35:00";"2";"0";"216";"6,02";"8388608";"647601";"7,72";"4";"82";"554";"25";"136"
"06.11.2015 08:40:00";"2";"0";"166";"4,63";"8388608";"1077936";"12,85";"1";"49";"554";"15";"116"
"06.11.2015 08:45:00";"2";"0";"242";"6,75";"8388608";"647601";"7,72";"2";"47";"554";"25";"246"
"06.11.2015 08:50:00";"2";"0";"155";"4,32";"8388608";"670250";"7,99";"1";"43";"554";"6";"7"
"06.11.2015 08:55:00";"2";"0";"227";"6,34";"8388608";"569586";"6,79";"2";"51";"554";"38";"78"
"06.11.2015 09:00:00";"2";"0";"181";"5,07";"8388608";"541065";"6,45";"1";"45";"554";"11";"37"
"06.11.2015 09:05:00";"2";"0";"193";"5,39";"8388608";"569586";"6,79";"1";"82";"554";"84";"80"
"06.11.2015 09:10:00";"2";"0";"189";"5,28";"8388608";"1207121";"14,39";"1";"47";"554";"111";"109"
"06.11.2015 09:15:00";"2";"0";"205";"5,74";"8388608";"737359";"8,79";"1";"45";"554";"22";"41"
"06.11.2015 09:20:00";"2";"0";"164";"4,57";"8388608";"675283";"8,05";"1";"40";"554";"19";"39"
"06.11.2015 09:25:00";"2";"0";"156";"4,36";"8388608";"731487";"8,72";"1";"46";"554";"6";"11"
"06.11.2015 09:30:00";"2";"0";"210";"5,87";"8388608";"574620";"6,85";"1";"45";"554";"5";"17"
"06.11.2015 09:35:00";"2";"0";"156";"4,37";"8388608";"871576";"10,39";"2";"53";"554";"5";"5"
"06.11.2015 09:40:00";"2";"0";"144";"4,03";"8388608";"1106457";"13,19";"1";"45";"554";"4";"3"
"06.11.2015 09:45:00";"2";"0";"155";"4,34";"8388608";"619918";"7,39";"0";"41";"554";"5";"5"
"06.11.2015 09:50:00";"2";"0";"144";"4,02";"8388608";"412720";"4,92";"0";"39";"554";"3";"3"
"06.11.2015 09:55:00";"2";"0";"156";"4,35";"8388608";"435369";"5,19";"0";"43";"554";"9";"11"
"06.11.2015 10:00:00";"2";"0";"173";"4,83";"8388608";"485700";"5,79";"3";"45";"554";"12";"29"
"06.11.2015 10:05:00";"2";"0";"146";"4,07";"8388608";"524288";"6,25";"1";"57";"554";"5";"5"
"06.11.2015 10:10:00";"2";"0";"181";"5,05";"8388608";"1173566";"13,99";"8";"47";"554";"28";"29"
"06.11.2015 10:15:00";"2";"0";"239";"6,67";"8388608";"675283";"8,05";"2";"48";"554";"29";"69"
"06.11.2015 10:20:00";"2";"0";"225";"6,28";"8388608";"754136";"8,99";"9";"46";"554";"38";"66"
"06.11.2015 10:25:00";"2";"0";"239";"6,67";"8388608";"653473";"7,79";"2";"52";"554";"45";"230"
"06.11.2015 10:30:00";"2";"0";"279";"7,77";"8388608";"557842";"6,65";"4";"55";"554";"50";"235"
"06.11.2015 10:35:00";"2";"0";"176";"4,92";"8388608";"569586";"6,79";"1";"46";"554";"20";"61"
"06.11.2015 10:40:00";"2";"0";"220";"6,16";"8388608";"1022571";"12,19";"16";"52";"554";"38";"156"
"06.11.2015 10:45:00";"2";"0";"298";"8,32";"8388608";"630823";"7,52";"12";"66";"554";"69";"254"
"06.11.2015 10:50:00";"2";"0";"264";"7,36";"8388608";"624951";"7,45";"9";"57";"554";"65";"301"
"06.11.2015 10:55:00";"2";"0";"174";"4,86";"8388608";"636695";"7,59";"1";"46";"554";"29";"50"
"06.11.2015 11:00:00";"2";"0";"211";"5,88";"8388608";"530160";"6,32";"1";"44";"554";"5";"5"
"06.11.2015 11:05:00";"2";"0";"206";"5,75";"8388608";"754136";"8,99";"2";"49";"554";"28";"227"
"06.11.2015 11:10:00";"2";"0";"223";"6,24";"8388608";"1312817";"15,65";"7";"48";"554";"33";"48"
"06.11.2015 11:15:00";"2";"0";"188";"5,25";"8388608";"687027";"8,19";"1";"45";"554";"15";"16"
"06.11.2015 11:20:00";"2";"0";"192";"5,38";"8388608";"463051";"5,52";"2";"46";"554";"25";"132"
"06.11.2015 11:25:00";"2";"0";"222";"6,19";"8388608";"557842";"6,65";"1";"46";"554";"28";"44"
"06.11.2015 11:30:00";"2";"0";"176";"4,93";"8388608";"546937";"6,52";"1";"44";"554";"9";"15"
"06.11.2015 11:35:00";"2";"0";"183";"5,11";"8388608";"754136";"8,99";"2";"79";"554";"7";"12"
"06.11.2015 11:40:00";"2";"0";"169";"4,74";"8388608";"1312817";"15,65";"1";"47";"554";"12";"26"
"06.11.2015 11:45:00";"2";"0";"296";"8,26";"8388608";"737359";"8,79";"802";"46";"554";"53";"1373"
"06.11.2015 11:50:00";"2";"0";"212";"5,92";"8388608";"1056126";"12,59";"859";"42";"554";"28";"894"
"06.11.2015 11:55:00";"2";"0";"143";"3,99";"8388608";"630823";"7,52";"0";"44";"554";"4";"5"
"06.11.2015 12:00:00";"2";"0";"171";"4,79";"8388608";"603141";"7,19";"1";"42";"554";"8";"11"
"06.11.2015 12:05:00";"2";"0";"188";"5,26";"8388608";"619918";"7,39";"1";"82";"554";"15";"22"
"06.11.2015 12:10:00";"2";"0";"581";"16,21";"8388608";"3611296";"43,05";"46792";"833";"554";"39";"1129"
"06.11.2015 12:15:00";"2";"0";"163";"4,54";"8388608";"2280863";"27,19";"9";"40";"554";"5";"5"
"06.11.2015 12:20:00";"2";"0";"146";"4,09";"8388608";"854799";"10,19";"8";"41";"554";"9";"23"
"06.11.2015 12:25:00";"2";"0";"228";"6,37";"8388608";"687027";"8,19";"51";"51";"554";"35";"68"
"06.11.2015 12:30:00";"2";"0";"246";"6,86";"8388608";"687027";"8,19";"3";"46";"554";"29";"31"
"06.11.2015 12:35:00";"2";"0";"196";"5,47";"8388608";"838022";"9,99";"45";"55";"554";"6";"8"
"06.11.2015 12:40:00";"2";"0";"160";"4,48";"8388608";"905131";"10,79";"1";"50";"554";"10";"13"
"06.11.2015 12:45:00";"2";"0";"174";"4,86";"8388608";"636695";"7,59";"2";"48";"554";"15";"36"
"06.11.2015 12:50:00";"2";"0";"168";"4,69";"8388608";"412720";"4,92";"1";"45";"554";"11";"15"
"06.11.2015 12:55:00";"2";"0";"226";"6,3";"8388608";"597269";"7,12";"30";"48";"554";"33";"61"
"06.11.2015 13:00:00";"2";"0";"225";"6,29";"8388608";"624951";"7,45";"3";"46";"554";"25";"43"
"06.11.2015 13:05:00";"2";"0";"186";"5,2";"8388608";"647601";"7,72";"24";"62";"554";"15";"16"
"06.11.2015 13:10:00";"2";"0";"200";"5,58";"8388608";"1369021";"16,32";"1";"51";"554";"25";"71"
"06.11.2015 13:15:00";"2";"0";"161";"4,51";"8388608";"731487";"8,72";"1";"42";"554";"7";"26"
"06.11.2015 13:20:00";"2";"0";"205";"5,74";"8388608";"809501";"9,65";"234";"45";"554";"13";"239"
"06.11.2015 13:25:00";"2";"0";"139";"3,9";"8388608";"580492";"6,92";"0";"42";"554";"4";"5"
"06.11.2015 13:30:00";"2";"0";"165";"4,62";"8388608";"519255";"6,19";"1";"40";"554";"3";"3"
"06.11.2015 13:35:00";"2";"0";"167";"4,67";"8388608";"619918";"7,39";"36";"70";"554";"5";"5"
"06.11.2015 13:40:00";"2";"0";"136";"3,82";"8388608";"1190343";"14,19";"0";"48";"554";"3";"3"
"06.11.2015 13:45:00";"2";"0";"153";"4,28";"8388608";"580492";"6,92";"7";"41";"554";"5";"5"
"06.11.2015 13:50:00";"2";"0";"138";"3,86";"8388608";"552809";"6,59";"0";"44";"554";"3";"3"
"06.11.2015 13:55:00";"2";"0";"175";"4,9";"8388608";"692060";"8,25";"2";"46";"554";"19";"116"
"06.11.2015 14:00:00";"2";"0";"173";"4,84";"8388608";"748264";"8,92";"1";"43";"554";"7";"8"
"06.11.2015 14:05:00";"2";"0";"201";"5,61";"8388608";"871576";"10,39";"5";"77";"554";"5";"6"
"06.11.2015 14:10:00";"2";"0";"205";"5,73";"8388608";"999922";"11,92";"2";"49";"554";"21";"22"
"06.11.2015 14:15:00";"2";"0";"165";"4,61";"8388608";"899259";"10,72";"3";"41";"554";"20";"90"
"06.11.2015 14:20:00";"2";"0";"133";"3,72";"8388608";"536032";"6,39";"0";"39";"554";"3";"3"
"06.11.2015 14:25:00";"2";"0";"160";"4,47";"8388608";"502478";"5,99";"1";"46";"554";"9";"10"
"06.11.2015 14:30:00";"2";"0";"159";"4,44";"8388608";"519255";"6,19";"1";"41";"554";"3";"3"
"06.11.2015 14:35:00";"2";"0";"153";"4,27";"8388608";"708837";"8,45";"1";"53";"554";"5";"5"
"06.11.2015 14:40:00";"2";"0";"183";"5,1";"8388608";"1022571";"12,19";"2";"48";"554";"16";"22"
"06.11.2015 14:45:00";"2";"0";"250";"6,99";"8388608";"770913";"9,19";"11";"51";"554";"30";"56"
"06.11.2015 14:50:00";"2";"0";"287";"8,01";"8388608";"619918";"7,39";"2";"50";"554";"34";"40"
"06.11.2015 14:55:00";"2";"0";"206";"5,77";"8388608";"670250";"7,99";"2";"48";"554";"27";"48"
"06.11.2015 15:00:00";"2";"0";"203";"5,67";"8388608";"552809";"6,59";"12";"47";"554";"34";"191"
"06.11.2015 15:05:00";"2";"0";"153";"4,28";"8388608";"603141";"7,19";"7";"58";"554";"8";"34"
"06.11.2015 15:10:00";"2";"0";"196";"5,46";"8388608";"1106457";"13,19";"24";"49";"554";"26";"168"
